,MSqE,MAE,MAPE,R2,Accuracy,model,EC_Class,EC_ratio,EC_ratio-diff,EC_ratio-signed,EC_ratio-diff-signed,EC_intersection_union_sample,EC_intersection_union_all,EC_intersection_union_distance
134,0.0949798993424451,0.24445811848357596,-2684.5498573551104,0.15020925353024123,0.9538461538461538,Linear,0.13333333333333333,0.6646954575819047,0.23699575072165216,0.5505817346600077,0.13113938789623258,0.6076385961209563,0.6985212775029848,0.08701999586809164
135,0.09582178245423892,0.24705222313342423,-2438.533918305594,0.14267687580648603,0.9538461538461538,Linear,0.06999999999999999,0.6405925370548099,0.2661963065917762,0.5279061148623235,0.1327997189528212,0.5842493259585667,0.6963887842126919,0.08896555011523523
136,0.09679445042659629,0.24578593469276458,-2657.65770825547,0.13397435824204149,0.9435897435897438,Linear,0.18666666666666668,0.589753918799967,0.3063461149580838,0.48875704201046993,0.12547501798981434,0.5392554804052185,0.6428947493995848,0.10665005117380699
137,0.09654882436162493,0.24695136188079553,-2335.9072001868567,0.13617198909393244,0.9538461538461538,Linear,0.36666666666666664,0.6410565031628424,0.2640074078044135,0.5464653653109232,0.1408564008361521,0.5937609342368827,0.6976597965085194,0.08839130420486208
138,0.09755793898031692,0.24772039651246391,-2688.990043107999,0.12714338124081176,0.9743589743589745,Linear,0.13333333333333333,0.6480282832725731,0.24660835037518083,0.5256659714459022,0.12569615132723452,0.5868471273592377,0.6725340195852929,0.09730058348240993
139,0.09630113721805336,0.24438559619096947,-2383.8270836252987,0.1383880605372991,0.9692307692307693,Linear,0.18333333333333332,0.6501339765272659,0.2572362135682118,0.5592951481322977,0.10247635935410937,0.6047145623297818,0.7281756905900956,0.07723534653668535
140,0.09853549048926409,0.24814991462292882,-2501.186866859926,0.11839717038723141,0.9589743589743589,Linear,0.175,0.6425858753938511,0.26463781253243274,0.530658963836533,0.10117771415242272,0.586622419615192,0.699311111020227,0.08881271971818122
141,0.0981957431533335,0.24603436923761318,-2484.767857517325,0.12143690978693973,0.9333333333333333,Linear,0.28500000000000003,0.6035198577700164,0.28829787599324286,0.49493631077772904,0.14312443767868713,0.5492280842738727,0.6443261163630092,0.10668744534441695
142,0.0975518654165223,0.24837146000604737,-2534.8874009562487,0.12719772177335067,0.9435897435897436,Linear,0.18166666666666667,0.6120207709518871,0.28087209156763904,0.49321772700884203,0.13533820546687172,0.5526192489803646,0.639820649071593,0.10937496920204104
143,0.09685436519428721,0.24861005852187143,-2503.62380237683,0.13343829729111287,0.9487179487179487,Linear,0.2583333333333333,0.6909722560766793,0.2183970982342849,0.5687719099141023,0.09602143413444054,0.6298720829953909,0.7297283431180348,0.07812623046238891
144,0.09575331892801757,0.24656624304558225,-2391.667995211106,0.14328942300285463,0.9589743589743589,Linear,0.16666666666666666,0.6734532154937901,0.231751782100139,0.5870612950089465,0.1255532961521696,0.6302572552513683,0.7356328009995002,0.07531744098052322
145,0.09680683609547044,0.2482128005931492,-2485.8078642400346,0.1338635429340559,0.9538461538461538,Linear,0.325,0.6709772224863273,0.2369757321120191,0.5467693740099122,0.0978790365496625,0.6088732982481198,0.7262391634571346,0.07914421609615603
146,0.09459700931672807,0.243679171600025,-2463.3867964805518,0.1536349931132742,0.9692307692307693,Linear,0.26666666666666666,0.6757407271660102,0.22600819032278335,0.551448191612915,0.12510482324028885,0.6135944593894627,0.7206879145737208,0.07956109842395744
147,0.09673407330004095,0.24690957133072064,-2583.8241203242155,0.13451455594492767,0.9487179487179487,Linear,0.35833333333333334,0.6226711290489154,0.26915662211700125,0.5051004990786189,0.13775953848119973,0.5638858140637671,0.6563529623084097,0.10273088254325098
148,0.09968424451839493,0.24885508001856177,-2526.6599436913793,0.10811920051483129,0.9487179487179487,Linear,0.25833333333333336,0.6278095055181431,0.26639796721865316,0.5583014670872982,0.17075137125596224,0.5930554863027206,0.6631966058650342,0.1014964820612904
149,0.09737010852708584,0.24663773884639895,-2440.8263852572204,0.12882391135472027,0.9589743589743589,Linear,0.16666666666666666,0.6269586700526267,0.27162855335324276,0.5251247433116693,0.15606116819727153,0.576041706682148,0.6799032979065042,0.09493295042869097
150,0.04373384615384615,0.12538461538461537,-2343.4877938522973,0.6087107058823531,0.9179487179487179,RF,0.5666666666666667,0.5402789379919702,0.37643626119752693,0.5402789379919702,0.21746190222316794,0.5402789379919702,0.626335705662109,0.057641025641025634
151,0.04081897435897436,0.12230769230769231,-2287.080050287682,0.6347902352941177,0.9128205128205129,RF,0.4,0.5544072491453447,0.35495634368081674,0.5544072491453447,0.23187942060389366,0.5544072491453447,0.5827526342566323,0.0645128205128205
152,0.041546153846153844,0.12692307692307692,-2405.025332304605,0.6282841176470588,0.9230769230769231,RF,0.445,0.5657957357292257,0.3537479176663419,0.5657957357292257,0.20502996894839315,0.5657957357292257,0.6231911886337687,0.059025641025641035
153,0.0413174358974359,0.1257948717948718,-2153.741896393323,0.6303304705882352,0.9333333333333333,RF,0.5333333333333333,0.5502537542143101,0.3689391675685577,0.5502537542143101,0.19970839833778847,0.5502537542143101,0.6256730207405632,0.05774358974358974
154,0.041607179487179485,0.12943589743589742,-2322.9707168866557,0.6277381176470589,0.9384615384615385,RF,0.4083333333333333,0.5555254309277154,0.3618026473831677,0.5555254309277154,0.18231546789598813,0.5555254309277154,0.6773681957384041,0.05046153846153847
155,0.04339076923076923,0.1281025641025641,-2374.2546143410154,0.6117802352941177,0.9179487179487179,RF,0.5783333333333334,0.5306269498529789,0.38869195034178394,0.5306269498529789,0.193820155469989,0.5306269498529789,0.6083788937448507,0.06276923076923077
156,0.042433846153846155,0.12328205128205127,-2389.6442041343485,0.6203418823529413,0.9487179487179487,RF,0.4499999999999999,0.5490498732674107,0.370133919357868,0.5490498732674107,0.1957749449988936,0.5490498732674107,0.6193565235891314,0.05841025641025641
157,0.038194871794871785,0.12379487179487178,-2440.9262554164,0.6582682352941178,0.9282051282051282,RF,0.4583333333333333,0.568098315481728,0.3536378745806832,0.568098315481728,0.1792789002217088,0.568098315481728,0.6766186362954738,0.048051282051282056
158,0.04181487179487179,0.12733333333333335,-2205.0229220240917,0.6258798823529412,0.9384615384615385,RF,0.4616666666666666,0.5674697599016005,0.35180556057105344,0.5674697599016005,0.17231838108387398,0.5674697599016005,0.6536209368660237,0.053897435897435904
159,0.042115897435897436,0.12912820512820514,-2410.1513835651176,0.623186588235294,0.9384615384615385,RF,0.33999999999999997,0.5846871383810768,0.32353849218238806,0.5846871383810768,0.2209743896182855,0.5846871383810768,0.6366967010285012,0.05728205128205127
160,0.04464974358974359,0.12723076923076926,-2651.181332326144,0.6005161176470588,0.9282051282051282,RF,0.65,0.5582391211931007,0.35637828590042947,0.5582391211931007,0.2127885423106859,0.5582391211931007,0.626133900482948,0.05902564102564103
161,0.04182871794871795,0.12584615384615386,-2374.2568707738355,0.625756,0.9230769230769231,RF,0.4416666666666666,0.5700444756011951,0.3464611007978682,0.5700444756011951,0.20287135720812452,0.5700444756011951,0.6038471161959501,0.06225641025641026
162,0.04313897435897436,0.12866666666666665,-2322.9714861251173,0.6140330588235294,0.9179487179487179,RF,0.58,0.5742536033286758,0.34730612192224725,0.5742536033286758,0.17807535269147806,0.5742536033286758,0.6532698633645359,0.054051282051282054
163,0.03976153846153847,0.12282051282051283,-2456.311999017426,0.6442511764705883,0.9230769230769231,RF,0.505,0.5935397799706911,0.3175455667928398,0.5935397799706911,0.204725053972327,0.5935397799706911,0.6511534335325952,0.0522051282051282
